24.3,2016-04-13T14:24:28.931Z
24.3,2016-04-13T14:26:35.423Z
24.4,2016-04-13T14:28:40.063Z
24.4,2016-04-13T14:30:45.233Z
24.4,2016-04-13T14:32:52.408Z
24.4,2016-04-13T14:34:58.493Z
24.4,2016-04-13T14:37:02.975Z
24.4,2016-04-13T14:39:09.469Z
24.5,2016-04-13T14:41:14.512Z
24.5,2016-04-13T14:43:19.810Z
24.5,2016-04-13T14:45:26.537Z
24.5,2016-04-13T14:47:33.949Z
24.5,2016-04-13T14:49:41.134Z
24.5,2016-04-13T14:51:46.030Z
24.5,2016-04-13T14:53:51.966Z
24.5,2016-04-13T14:55:58.723Z
24.5,2016-04-13T14:58:03.006Z
24.5,2016-04-13T15:00:09.872Z
24.5,2016-04-13T15:02:15.930Z
24.5,2016-04-13T15:04:23.709Z
24.6,2016-04-13T15:06:28.494Z
24.5,2016-04-13T15:08:34.142Z
24.5,2016-04-13T15:10:38.017Z
24.6,2016-04-13T15:12:49.264Z
24.6,2016-04-13T15:14:53.436Z
24.6,2016-04-13T15:16:57.582Z
24.6,2016-04-13T15:19:05.472Z
24.6,2016-04-13T15:21:12.189Z
24.6,2016-04-13T15:23:16.674Z
24.6,2016-04-13T15:25:20.494Z
24.6,2016-04-13T15:27:26.374Z
24.6,2016-04-13T15:29:30.898Z
24.6,2016-04-13T15:31:36.497Z
24.6,2016-04-13T15:33:47.643Z
24.6,2016-04-13T15:35:51.922Z
24.6,2016-04-13T15:37:56.848Z
24.7,2016-04-13T15:40:00.889Z
24.6,2016-04-13T15:42:07.444Z
24.6,2016-04-13T15:44:14.855Z
24.7,2016-04-13T15:46:17.967Z
24.7,2016-04-13T15:48:21.243Z
24.6,2016-04-13T15:50:25.474Z
24.7,2016-04-13T15:52:28.993Z
24.7,2016-04-13T15:54:34.703Z
24.7,2016-04-13T15:56:42.261Z
24.7,2016-04-13T15:58:49.985Z
24.7,2016-04-13T16:00:53.768Z
24.7,2016-04-13T16:03:00.005Z
24.7,2016-04-13T16:05:03.347Z
24.7,2016-04-13T16:07:11.312Z
24.7,2016-04-13T16:09:15.655Z
24.7,2016-04-13T16:11:19.724Z
24.7,2016-04-13T16:13:23.038Z
24.7,2016-04-13T16:15:26.684Z
24.7,2016-04-13T16:17:34.710Z
24.8,2016-04-13T16:19:38.566Z
24.8,2016-04-13T16:21:44.622Z
24.8,2016-04-13T16:23:47.472Z
24.8,2016-04-13T16:25:56.289Z
24.8,2016-04-13T16:28:00.800Z
24.8,2016-04-13T16:30:04.556Z
24.8,2016-04-13T16:32:10.888Z
24.8,2016-04-13T16:34:14.653Z
24.8,2016-04-13T16:36:20.397Z
24.8,2016-04-13T16:38:26.287Z
24.8,2016-04-13T16:40:31.668Z
24.9,2016-04-13T16:42:34.999Z
24.9,2016-04-13T16:44:38.660Z
24.9,2016-04-13T16:46:41.537Z
24.9,2016-04-13T16:48:50.832Z
24.9,2016-04-13T16:50:56.770Z
24.9,2016-04-13T16:53:02.451Z
24.9,2016-04-13T16:55:08.886Z
24.9,2016-04-13T16:57:15.922Z
24.9,2016-04-13T16:59:20.681Z
24.9,2016-04-13T17:01:23.937Z
24.9,2016-04-13T17:03:27.507Z
